Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em AGOSTO / 2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
82;15.114.366;BANCO BOCOM BBM S.A.; 12 ; 17.073.481 ; 8 ; 893.890 ; 15 ; 1.336.528 ; 145 ; 6.403.444 ; 180 ; 25.707.343 ; 1 ; 483.841 ; 1 ; 484.965 ; 2 ; 968.806 ; 182 ; 26.676.149 ;;;;
83;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 4 ; 4.656.589 ; 4 ; 1.528.719 ; 1 ; 78 ; 33 ; 179.600 ; 42 ; 6.364.986 ; 4 ; 7.073.545 ; 4 ; 12.071.415 ; 8 ; 19.144.960 ; 50 ; 25.509.946 ;;;;
84;61.024.352;BANCO INDUSVAL S.A.; 66 ; 8.263.645 ; 31 ; 1.776.634 ; 24 ; 3.147.833 ; 57 ; 1.408.686 ; 178 ; 14.596.799 ; 5 ; 406.909 ; 10 ; 9.561.443 ; 15 ; 9.968.352 ; 193 ; 24.565.150 ;;;;
85;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 46 ; 738.495 ; 328 ; 6.156.608 ; 574 ; 3.227.095 ; 835 ; 2.924.773 ; 1.783 ; 13.046.971 ; 481 ; 7.999.853 ; 109 ; 2.884.048 ; 590 ; 10.883.901 ; 2.373 ; 23.930.872 ;;;;
86;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 684 ; 6.051.293 ; 1.614 ; 9.126.883 ; 2.298 ; 15.178.176 ; 417 ; 4.735.767 ; 427 ; 2.115.941 ; 844 ; 6.851.708 ; 3.142 ; 22.029.884 ;;;;
87;00.416.968;BANCO INTER S.A.; 7 ; 44.846 ; 15 ; 158.822 ; 3.465 ; 4.071.267 ; 540 ; 7.659.268 ; 4.027 ; 11.934.204 ; 102 ; 6.616.588 ; 126 ; 2.780.925 ; 228 ; 9.397.512 ; 4.255 ; 21.331.716 ;;;;
88;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 7 ; 228.297 ; 164 ; 7.223.415 ; 86 ; 1.927.488 ; 120 ; 1.156.737 ; 377 ; 10.535.936 ; 208 ; 8.191.016 ; 75 ; 1.970.475 ; 283 ; 10.161.490 ; 660 ; 20.697.427 ;;;;
89;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 4 ; 27.890 ; 97 ; 1.167.688 ; 67 ; 1.411.860 ; 251 ; 2.133.771 ; 419 ; 4.741.210 ; 367 ; 8.456.230 ; 114 ; 6.628.291 ; 481 ; 15.084.521 ; 900 ; 19.825.731 ;;;;
90;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 14 ; 5.152.767 ; 20 ; 659.305 ; 17 ; 696.462 ; 22 ; 1.296.172 ; 73 ; 7.804.706 ; 18 ; 3.590.544 ; 20 ; 7.355.692 ; 38 ; 10.946.236 ; 111 ; 18.750.942 ;;;;
91;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 2.305 ; 126 ; 3.942.215 ; 131 ; 637.900 ; 100 ; 241.391 ; 358 ; 4.823.812 ; 167 ; 8.237.827 ; 64 ; 4.698.185 ; 231 ; 12.936.012 ; 589 ; 17.759.823 ;;;;
92;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 1 ; 3.463 ; 76 ; 1.140.582 ; 120 ; 676.220 ; 145 ; 3.347.093 ; 342 ; 5.167.359 ; 214 ; 7.546.393 ; 65 ; 3.768.465 ; 279 ; 11.314.857 ; 621 ; 16.482.216 ;;;;
93;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 7 ; 409.165 ; 209 ; 6.106.187 ; 18 ; 594.159 ; 43 ; 331.459 ; 277 ; 7.440.970 ; 121 ; 7.038.990 ; 28 ; 1.604.626 ; 149 ; 8.643.615 ; 426 ; 16.084.586 ;;;;
94;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 36 ; 623.883 ; 143 ; 4.353.894 ; 177 ; 1.345.497 ; 297 ; 1.676.412 ; 653 ; 7.999.686 ; 308 ; 6.053.889 ; 135 ; 1.995.382 ; 443 ; 8.049.271 ; 1.096 ; 16.048.957 ;;;;
95;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 245 ; 6.359.653 ; 88 ; 1.961.083 ; 56 ; 348.653 ; 54 ; 463.557 ; 443 ; 9.132.946 ; 3 ; 610.000 ; 29 ; 4.839.505 ; 32 ; 5.449.505 ; 475 ; 14.582.451 ;;;;
96;92.894.922;BANCO ORIGINAL S.A.; 7 ; 8.676.063 ; 4 ; 289.831 ; 36 ; 16.930 ; 102 ; 4.189.082 ; 149 ; 13.171.907 ; 2 ; 482.564 ; 2 ; 483.438 ; 4 ; 966.002 ; 153 ; 14.137.908 ;;;;
97;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 6.473 ; 38 ; 751.834 ; 144 ; 193.101 ; 429 ; 5.777.874 ; 612 ; 6.729.282 ; 124 ; 6.421.800 ; 21 ; 85.976 ; 145 ; 6.507.777 ; 757 ; 13.237.059 ;;;;
98;02.038.232;BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB; 20 ; 361.082 ; 51 ; 1.298.798 ; 18 ; 1.089.993 ; 23 ; 5.255.601 ; 112 ; 8.005.474 ; 4 ; 5.000.000 ;;; 4 ; 5.000.000 ; 116 ; 13.005.474 ;;;;
99;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 12.780 ; 48 ; 1.482.114 ; 329 ; 1.108.934 ; 439 ; 1.690.785 ; 818 ; 4.294.612 ; 305 ; 5.166.656 ; 158 ; 3.108.627 ; 463 ; 8.275.283 ; 1.281 ; 12.569.895 ;;;;
100;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 5 ; 69.770 ; 174 ; 3.929.195 ; 58 ; 1.043.400 ; 162 ; 1.287.888 ; 399 ; 6.330.253 ; 98 ; 4.834.855 ; 25 ; 730.985 ; 123 ; 5.565.839 ; 522 ; 11.896.092 ;;;;
101;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 34 ; 614.880 ; 93 ; 991.382 ; 264 ; 1.384.523 ; 535 ; 3.278.491 ; 926 ; 6.269.275 ; 368 ; 3.358.396 ; 98 ; 1.092.478 ; 466 ; 4.450.873 ; 1.392 ; 10.720.149 ;;;;
102;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 689 ; 202.253 ; 254 ; 166.606 ; 943 ; 368.859 ; 52 ; 4.414.357 ; 51 ; 4.458.287 ; 103 ; 8.872.643 ; 1.046 ; 9.241.503 ;;;;
103;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 8 ; 99.699 ; 29 ; 701.427 ; 74 ; 2.751.016 ; 89 ; 1.443.165 ; 200 ; 4.995.306 ; 68 ; 1.748.211 ; 45 ; 2.450.072 ; 113 ; 4.198.283 ; 313 ; 9.193.590 ;;;;
104;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 1 ; 1.000.000 ;;; 3 ; 2.400.004 ; 24 ; 208.061 ; 28 ; 3.608.065 ; 1 ; 2.000.000 ; 3 ; 3.400.000 ; 4 ; 5.400.000 ; 32 ; 9.008.065 ;;;;
105;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 13 ; 244.807 ; 63 ; 1.194.159 ; 213 ; 1.621.166 ; 278 ; 1.764.548 ; 567 ; 4.824.680 ; 195 ; 2.336.407 ; 115 ; 1.290.725 ; 310 ; 3.627.132 ; 877 ; 8.451.812 ;;;;
106;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 1 ; 118.806 ; 139 ; 710.564 ; 190 ; 982.686 ; 330 ; 1.812.056 ; 166 ; 3.207.239 ; 75 ; 2.817.390 ; 241 ; 6.024.629 ; 571 ; 7.836.685 ;;;;
107;04.902.979;BANCO DA AMAZONIA S.A.; 31 ; 3.202.368 ; 9 ; 299.650 ; 12 ; 290.924 ; 56 ; 524.831 ; 108 ; 4.317.774 ; 2 ; 250.000 ; 9 ; 2.860.000 ; 11 ; 3.110.000 ; 119 ; 7.427.774 ;;;;
108;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 6 ; 159.919 ; 22 ; 734.181 ; 177 ; 662.271 ; 277 ; 2.386.097 ; 482 ; 3.942.468 ; 132 ; 2.861.403 ; 27 ; 427.648 ; 159 ; 3.289.050 ; 641 ; 7.231.518 ;;;;
109;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 63 ; 1.975.073 ; 1 ; 161.318 ; 32 ; 1.062.733 ; 35 ; 353.090 ; 131 ; 3.552.214 ; 3 ; 435.630 ; 22 ; 2.948.000 ; 25 ; 3.383.630 ; 156 ; 6.935.844 ;;;;
110;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 17 ; 961.369 ; 49 ; 786.637 ; 51 ; 529.442 ; 153 ; 804.967 ; 270 ; 3.082.415 ; 169 ; 1.616.331 ; 81 ; 1.504.070 ; 250 ; 3.120.400 ; 520 ; 6.202.815 ;;;;
111;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 40.715 ; 95 ; 2.106.111 ; 34 ; 307.600 ; 28 ; 342.744 ; 161 ; 2.797.170 ; 81 ; 2.448.861 ; 32 ; 348.315 ; 113 ; 2.797.177 ; 274 ; 5.594.347 ;;;;
112;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 14 ; 965.409 ; 10 ; 156.934 ; 3 ; 909.680 ; 7 ; 1.080.839 ; 34 ; 3.112.861 ;;; 1 ; 1.500.000 ; 1 ; 1.500.000 ; 35 ; 4.612.861 ;;;;
113;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 15 ; 80.769 ; 15 ; 226.150 ; 221 ; 1.922.240 ; 103 ; 427.885 ; 354 ; 2.657.043 ; 25 ; 187.995 ; 57 ; 1.538.635 ; 82 ; 1.726.631 ; 436 ; 4.383.674 ;;;;
114;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 4 ; 69.135 ; 57 ; 1.630.448 ; 12 ; 221.427 ; 26 ; 295.409 ; 99 ; 2.216.419 ; 39 ; 1.823.921 ; 12 ; 188.736 ; 51 ; 2.012.658 ; 150 ; 4.229.076 ;;;;
115;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 26 ; 287.755 ; 102 ; 966.372 ; 158 ; 864.544 ; 286 ; 2.118.670 ; 81 ; 856.232 ; 8 ; 686.898 ; 89 ; 1.543.130 ; 375 ; 3.661.800 ;;;;
116;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 105 ; 630.732 ; 111 ; 954.567 ; 216 ; 1.585.298 ; 48 ; 1.169.745 ; 24 ; 850.954 ; 72 ; 2.020.699 ; 288 ; 3.605.998 ;;;;
117;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 4 ; 22.055 ; 20 ; 342.948 ; 49 ; 898.660 ; 92 ; 1.062.711 ; 165 ; 2.326.374 ; 98 ; 870.667 ; 28 ; 384.054 ; 126 ; 1.254.721 ; 291 ; 3.581.095 ;;;;
118;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 40 ; 105.356 ; 62 ; 474.560 ; 140 ; 609.739 ; 216 ; 790.372 ; 458 ; 1.980.027 ; 114 ; 949.114 ; 48 ; 398.368 ; 162 ; 1.347.481 ; 620 ; 3.327.508 ;;;;
119;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 11 ; 228.142 ; 184 ; 1.197.214 ; 202 ; 815.678 ; 397 ; 2.241.034 ; 78 ; 332.270 ; 32 ; 587.498 ; 110 ; 919.768 ; 507 ; 3.160.802 ;;;;
120;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 2 ; 16.266 ; 6 ; 43.925 ; 246 ; 910.774 ; 206 ; 539.428 ; 460 ; 1.510.393 ; 42 ; 486.610 ; 56 ; 880.974 ; 98 ; 1.367.585 ; 558 ; 2.877.978 ;;;;
121;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 192 ; 806.612 ; 234 ; 1.055.700 ; 426 ; 1.862.313 ; 105 ; 797.149 ; 44 ; 198.975 ; 149 ; 996.124 ; 575 ; 2.858.437 ;;;;
122;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 39 ; 762.665 ; 16 ; 242.801 ; 14 ; 168.233 ; 12 ; 110.001 ; 81 ; 1.283.700 ; 24 ; 352.796 ; 47 ; 930.797 ; 71 ; 1.283.594 ; 152 ; 2.567.293 ;;;;
123;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 1 ; 28.764 ; 28 ; 243.100 ; 61 ; 430.036 ; 128 ; 513.048 ; 218 ; 1.214.948 ; 101 ; 697.086 ; 24 ; 399.471 ; 125 ; 1.096.557 ; 343 ; 2.311.505 ;;;;
124;00.795.423;BANCO SEMEAR S.A.;;; 16 ; 808.472 ;;; 1 ; 200.000 ; 17 ; 1.008.472 ; 10 ; 1.008.464 ;;; 10 ; 1.008.464 ; 27 ; 2.016.937 ;;;;
125;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 48.959 ; 15 ; 251.728 ; 29 ; 285.017 ; 72 ; 268.511 ; 121 ; 854.215 ; 74 ; 511.433 ; 22 ; 326.107 ; 96 ; 837.540 ; 217 ; 1.691.755 ;;;;
126;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 2 ; 40.898 ; 15 ; 260.019 ; 45 ; 458.568 ; 62 ; 759.485 ; 48 ; 474.466 ; 13 ; 235.019 ; 61 ; 709.485 ; 123 ; 1.468.971 ;;;;
127;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 32 ; 282.914 ; 127 ; 523.200 ; 159 ; 806.113 ; 79 ; 392.322 ; 7 ; 170.849 ; 86 ; 563.171 ; 245 ; 1.369.284 ;;;;
128;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 1 ; 6.500 ; 17 ; 349.803 ; 7 ; 60.912 ; 13 ; 208.671 ; 38 ; 625.886 ; 26 ; 558.471 ; 7 ; 67.412 ; 33 ; 625.883 ; 71 ; 1.251.769 ;;;;
129;59.285.411;BANCO PAN S.A.;;;;; 6 ; 43.861 ; 20 ; 571.941 ; 26 ; 615.802 ; 5 ; 600.000 ;;; 5 ; 600.000 ; 31 ; 1.215.802 ;;;;
130;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; 1 ; 2.432 ; 5 ; 50.446 ; 101 ; 146.182 ; 164 ; 477.617 ; 271 ; 676.676 ; 119 ; 420.343 ; 7 ; 15.833 ; 126 ; 436.176 ; 397 ; 1.112.853 ;;;;
131;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 3 ; 42.216 ; 26 ; 21.106 ; 40 ; 479.791 ; 69 ; 543.113 ; 34 ; 514.356 ; 8 ; 25.754 ; 42 ; 540.111 ; 111 ; 1.083.223 ;;;;
132;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 3 ; 19.205 ; 72 ; 152.107 ; 66 ; 438.477 ; 141 ; 609.789 ; 26 ; 395.870 ; 21 ; 69.536 ; 47 ; 465.406 ; 188 ; 1.075.195 ;;;;
133;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 2 ; 5.439 ; 59 ; 111.640 ; 63 ; 446.064 ; 124 ; 563.144 ; 53 ; 395.981 ; 8 ; 70.842 ; 61 ; 466.823 ; 185 ; 1.029.967 ;;;;
134;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 3 ; 46.894 ; 88 ; 221.850 ; 123 ; 221.650 ; 214 ; 490.394 ; 39 ; 199.716 ; 27 ; 156.416 ; 66 ; 356.133 ; 280 ; 846.526 ;;;;
135;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 1.347 ; 1 ; 2.500 ; 235 ; 154.815 ; 306 ; 314.595 ; 543 ; 473.257 ; 31 ; 167.902 ; 7 ; 79.327 ; 38 ; 247.229 ; 581 ; 720.486 ;;;;
136;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 198 ; 278.610 ; 117 ; 151.833 ; 315 ; 430.443 ; 26 ; 46.706 ; 17 ; 226.725 ; 43 ; 273.431 ; 358 ; 703.874 ;;;;
137;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 181 ; 225.794 ; 166 ; 282.622 ; 347 ; 508.415 ; 5 ; 36.013 ; 8 ; 12.064 ; 13 ; 48.077 ; 360 ; 556.493 ;;;;
138;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 73 ; 140.048 ; 59 ; 206.917 ; 132 ; 346.965 ; 11 ; 113.381 ; 4 ; 35.019 ; 15 ; 148.400 ; 147 ; 495.365 ;;;;
139;33.042.151;BANCO DE LA NACION ARGENTINA;;;;; 382 ; 281.499 ; 9 ; 18.366 ; 391 ; 299.865 ; 2 ; 39.102 ; 2 ; 39.108 ; 4 ; 78.209 ; 395 ; 378.074 ;;;;
140;33.042.953;CITIBANK N.A.;;;;; 3 ; 317 ; 10 ; 373.859 ; 13 ; 374.177 ;;;;; -   ; -   ; 13 ; 374.177 ;;;;
141;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 3 ; 28.340 ; 2 ; 3.969 ; 17 ; 164.208 ; 22 ; 196.517 ; 9 ; 172.888 ; 1 ; 3.381 ; 10 ; 176.269 ; 32 ; 372.786 ;;;;
142;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 64 ; 132.574 ; 57 ; 94.773 ; 121 ; 227.347 ; 7 ; 7.118 ;;; 7 ; 7.118 ; 128 ; 234.465 ;;;;
143;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 48 ; 49.886 ; 41 ; 43.026 ; 89 ; 92.911 ;;; 12 ; 109.444 ; 12 ; 109.444 ; 101 ; 202.355 ;;;;
144;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 14 ; 13.425 ; 36 ; 77.436 ; 50 ; 90.861 ; 24 ; 83.528 ; 3 ; 21.179 ; 27 ; 104.707 ; 77 ; 195.568 ;;;;
145;61.033.106;BANCO CREFISA S.A.;;;;; 4 ; 6.270 ; 5 ; 57.249 ; 9 ; 63.519 ; 3 ; 65.875 ;;; 3 ; 65.875 ; 12 ; 129.394 ;;;;
146;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 78 ; 38.103 ; 38 ; 52.693 ; 116 ; 90.796 ; 10 ; 23.294 ; 4 ; 15.000 ; 14 ; 38.294 ; 130 ; 129.090 ;;;;
147;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 30 ; 25.489 ; 38 ; 64.527 ; 68 ; 90.016 ; 6 ; 31.226 ;;; 6 ; 31.226 ; 74 ; 121.242 ;;;;
148;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 1 ; 39.975 ; 3 ; 3.117 ; 4 ; 43.092 ;;; 1 ; 35.000 ; 1 ; 35.000 ; 5 ; 78.092 ;;;;
149;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 37 ; 38.043 ; 41 ; 36.988 ; 78 ; 75.032 ; 8 ; 1.988 ;;; 8 ; 1.988 ; 86 ; 77.019 ;;;;
150;58.497.702;BANCO SMARTBANK S.A.;;;;;;; 8 ; 36.027 ; 8 ; 36.027 ; 1 ; 35.000 ;;; 1 ; 35.000 ; 9 ; 71.027 ;;;;
151;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 19 ; 10.789 ; 19 ; 31.114 ; 38 ; 41.903 ; 2 ; 10.000 ;;; 2 ; 10.000 ; 40 ; 51.903 ;;;;
152;61.820.817;BANCO PAULISTA S.A.; 1 ; 24.500 ;;;;; 1 ; 30 ; 2 ; 24.530 ;;;;; -   ; -   ; 2 ; 24.530 ;;;;
153;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 1 ; 9.740 ;;; 1 ; 9.740 ;;; 1 ; 9.740 ; 1 ; 9.740 ; 2 ; 19.479 ;;;;
154;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 3 ; 3.731 ; 8 ; 6.289 ; 11 ; 10.020 ; 6 ; 7.920 ;;; 6 ; 7.920 ; 17 ; 17.940 ;;;;
155;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;;;;
156;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 5 ; 11.589 ; 5 ; 11.589 ;;;;; -   ; -   ; 5 ; 11.589 ;;;;
157;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 1 ; 6.600 ; 3 ; 1.585 ; 4 ; 8.185 ;;;;; -   ; -   ; 4 ; 8.185 ;;;;
158;09.274.232;STATE STREET BRASIL S.A. – BANCO COMERCIAL;;;;; 1 ; 2.006 ; 1 ; 188 ; 2 ; 2.194 ;;;;; -   ; -   ; 2 ; 2.194 ;;;;
159;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 3 ; 1.260 ; 3 ; 1.260 ;;;;; -   ; -   ; 3 ; 1.260 ;;;;
160;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.051 ; 1 ; 1.051 ;;;;; -   ; -   ; 1 ; 1.051 ;;;;
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   ;;;;
Total;;; 39.232 ; 16.207.289.267 ; 96.900 ; 10.558.332.834 ; 316.935 ; 28.152.104.884 ; 291.364 ; 33.359.451.727 ; 744.431 ; 88.277.178.711 ; 22.527 ; 46.864.639.715 ; 22.527 ; 46.893.600.010 ; 45.054 ; 93.758.239.725 ; 789.485 ; 182.035.418.436 ;;;;
"Fonte: Sistema Câmbio; Dados extraídos em: 10.09.2020.";;;;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre  instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;; ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
