Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Jul/2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
75;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 289 ; 157.183.926 ; 278 ; 42.111.102 ; 123 ; 11.838.611 ; 303 ; 27.346.380 ; 993 ; 238.480.019 ; 97 ; 84.821.202 ; 138 ; 182.592.432 ; 235 ; 267.413.634 ; 1.228 ; 505.893.653 ;;;;
76;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 230 ; 122.212.016 ; 242 ; 132.559.375 ; 472 ; 254.771.391 ; 183 ; 123.078.775 ; 111 ; 112.720.913 ; 294 ; 235.799.688 ; 766 ; 490.571.078 ;;;;
77;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;; 912 ; 3.065.244 ; 10.185 ; 211.798.813 ; 11.097 ; 214.864.056 ; 2.864 ; 220.969.720 ; 115 ; 12.630.062 ; 2.979 ; 233.599.782 ; 14.076 ; 448.463.839 ;;;;
78;10.690.848;BANCO DA CHINA BRASIL S.A.; 82 ; 55.982.620 ; 121 ; 27.934.606 ; 92 ; 83.719.727 ; 254 ; 9.081.801 ; 549 ; 176.718.754 ; 77 ; 48.552.081 ; 126 ; 191.683.138 ; 203 ; 240.235.219 ; 752 ; 416.953.973 ;;;;
79;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 2.220 ; 120.010.655 ; 2.018 ; 59.998.354 ; 889 ; 15.189.735 ; 1.818 ; 89.325.628 ; 6.945 ; 284.524.373 ; 172 ; 63.892.196 ; 82 ; 54.296.065 ; 254 ; 118.188.261 ; 7.199 ; 402.712.633 ;;;;
80;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 34 ; 1.606.308 ; 51 ; 6.271.813 ; 221 ; 50.997.167 ; 385 ; 94.710.739 ; 691 ; 153.586.027 ; 191 ; 141.612.633 ; 85 ; 87.134.489 ; 276 ; 228.747.122 ; 967 ; 382.333.148 ;;;;
81;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 69 ; 36.382.327 ; 112 ; 27.508.726 ; 96 ; 83.507.005 ; 326 ; 77.522.424 ; 603 ; 224.920.482 ; 60 ; 69.639.071 ; 42 ; 83.547.180 ; 102 ; 153.186.251 ; 705 ; 378.106.733 ;;;;
82;61.186.680;BANCO BMG S.A.; 12 ; 8.327.900 ; 3 ; 5.306.870 ; 6 ; 4.722.712 ; 92 ; 138.516.363 ; 113 ; 156.873.845 ; 20 ; 162.135.940 ; 17 ; 23.109.786 ; 37 ; 185.245.726 ; 150 ; 342.119.570 ;;;;
83;92.894.922;BANCO ORIGINAL S.A.; 49 ; 67.223.791 ; 584 ; 108.937.206 ; 105 ; 19.163.113 ; 865 ; 22.548.046 ; 1.603 ; 217.872.156 ; 90 ; 88.994.120 ; 16 ; 18.001.940 ; 106 ; 106.996.060 ; 1.709 ; 324.868.216 ;;;;
84;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 86 ; 76.198.756 ; 8 ; 173.824 ; 31 ; 62.534.244 ; 79 ; 6.977.795 ; 204 ; 145.884.619 ; 13 ; 22.701.995 ; 51 ; 151.424.391 ; 64 ; 174.126.386 ; 268 ; 320.011.005 ;;;;
85;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO;;; 96 ; 26.043.929 ; 266 ; 123.792.557 ; 308 ; 69.263.911 ; 670 ; 219.100.397 ; 91 ; 35.721.472 ; 73 ; 63.502.397 ; 164 ; 99.223.869 ; 834 ; 318.324.266 ;;;;
86;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 86 ; 1.234.107 ; 3.307 ; 81.325.235 ; 3.436 ; 15.707.753 ; 7.732 ; 65.613.240 ; 14.561 ; 163.880.336 ; 3.398 ; 140.874.580 ; 186 ; 10.874.156 ; 3.584 ; 151.748.736 ; 18.145 ; 315.629.072 ;;;;
87;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 456 ; 71.405.160 ; 934 ; 74.311.392 ; 54 ; 1.539.838 ; 362 ; 9.596.028 ; 1.806 ; 156.852.419 ; 377 ; 82.149.961 ; 175 ; 67.573.633 ; 552 ; 149.723.594 ; 2.358 ; 306.576.013 ;;;;
88;19.307.785;MSB BANK S.A. BANCO DE CÂMBIO; 4 ; 2.900.000 ; 49 ; 1.226.471 ; 220 ; 71.389.648 ; 1.451 ; 49.800.542 ; 1.724 ; 125.316.662 ; 803 ; 75.399.041 ; 1.206 ; 99.056.130 ; 2.009 ; 174.455.171 ; 3.733 ; 299.771.833 ;;;;
89;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 94 ; 28.276.562 ; 5 ; 1.172.287 ; 25 ; 52.959 ; 46 ; 1.183.100 ; 170 ; 30.684.909 ; 150 ; 108.834.507 ; 250 ; 145.100.000 ; 400 ; 253.934.507 ; 570 ; 284.619.415 ;;;;
90;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 214 ; 3.967.556 ; 3.993 ; 85.083.068 ; 1.150 ; 22.290.111 ; 4.584 ; 48.107.422 ; 9.941 ; 159.448.157 ; 2.455 ; 111.175.495 ; 65 ; 4.237.798 ; 2.520 ; 115.413.292 ; 12.461 ; 274.861.449 ;;;;
91;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 148 ; 2.933.486 ; 2.963 ; 58.239.580 ; 1.144 ; 15.728.503 ; 10.244 ; 75.713.828 ; 14.499 ; 152.615.397 ; 3.114 ; 116.441.660 ; 38 ; 1.277.639 ; 3.152 ; 117.719.300 ; 17.651 ; 270.334.697 ;;;;
92;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 13 ; 453.380 ; 360 ; 5.339.884 ; 2.767 ; 14.265.918 ; 10.954 ; 96.711.428 ; 14.094 ; 116.770.610 ; 5.077 ; 104.623.094 ; 257 ; 17.351.828 ; 5.334 ; 121.974.922 ; 19.428 ; 238.745.532 ;;;;
93;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 13 ; 99.919 ; 1.054 ; 34.410.821 ; 1.094 ; 3.889.067 ; 3.496 ; 31.642.571 ; 5.657 ; 70.042.377 ; 3.018 ; 114.138.513 ; 312 ; 52.121.801 ; 3.330 ; 166.260.314 ; 8.987 ; 236.302.691 ;;;;
94;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 72 ; 1.522.919 ; 3.008 ; 12.677.200 ; 5.463 ; 100.606.084 ; 8.543 ; 114.806.203 ; 3.909 ; 89.775.036 ; 30 ; 405.014 ; 3.939 ; 90.180.051 ; 12.482 ; 204.986.253 ;;;;
95;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;; 3 ; 59.048 ; 952 ; 7.328.599 ; 2.561 ; 32.132.460 ; 3.516 ; 39.520.106 ; 1.231 ; 94.524.520 ; 283 ; 69.700.270 ; 1.514 ; 164.224.790 ; 5.030 ; 203.744.896 ;;;;
96;69.251.239;PIONEER CORRETORA DE CAMBIO LTDA; 122 ; 1.898.843 ; 1.678 ; 35.852.984 ; 717 ; 12.712.251 ; 3.867 ; 42.386.995 ; 6.384 ; 92.851.074 ; 3.751 ; 78.896.188 ; 566 ; 15.214.226 ; 4.317 ; 94.110.414 ; 10.701 ; 186.961.488 ;;;;
97;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 39 ; 30.535.957 ; 23 ; 883.113 ; 279 ; 54.658.825 ; 125 ; 9.430.423 ; 466 ; 95.508.317 ; 41 ; 7.863.848 ; 104 ; 82.790.924 ; 145 ; 90.654.773 ; 611 ; 186.163.090 ;;;;
98;15.219.389;MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;;; 1.401 ; 64.631.924 ; 7 ; 96.738 ; 576 ; 14.787.629 ; 1.984 ; 79.516.290 ; 1.688 ; 81.591.672 ; 38 ; 2.629.540 ; 1.726 ; 84.221.212 ; 3.710 ; 163.737.502 ;;;;
99;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 98 ; 1.176.799 ; 1.809 ; 36.164.095 ; 560 ; 7.082.184 ; 3.302 ; 36.405.166 ; 5.769 ; 80.828.244 ; 5.838 ; 68.708.767 ; 189 ; 4.397.402 ; 6.027 ; 73.106.169 ; 11.796 ; 153.934.413 ;;;;
100;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 44 ; 524.147 ; 502 ; 9.478.764 ; 457 ; 2.692.089 ; 6.545 ; 61.659.185 ; 7.548 ; 74.354.186 ; 4.001 ; 72.746.195 ; 108 ; 4.766.581 ; 4.109 ; 77.512.776 ; 11.657 ; 151.866.962 ;;;;
101;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 124 ; 3.008.027 ; 1.306 ; 32.246.102 ; 894 ; 4.665.355 ; 5.169 ; 41.682.840 ; 7.493 ; 81.602.323 ; 5.143 ; 66.260.433 ; 23 ; 161.084 ; 5.166 ; 66.421.517 ; 12.659 ; 148.023.840 ;;;;
102;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 19.861 ; 1.398 ; 55.382.864 ; 81 ; 2.195.113 ; 641 ; 14.475.451 ; 2.121 ; 72.073.289 ; 1.063 ; 68.501.597 ; 16 ; 862.126 ; 1.079 ; 69.363.723 ; 3.200 ; 141.437.013 ;;;;
103;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 5 ; 75.979 ; 266 ; 6.044.138 ; 3.589 ; 5.146.446 ; 10.563 ; 50.987.601 ; 14.423 ; 62.254.163 ; 2.620 ; 64.866.859 ; 144 ; 13.092.910 ; 2.764 ; 77.959.769 ; 17.187 ; 140.213.932 ;;;;
104;19.878.228;TITUR CORRETORA DE CÂMBIO LTDA.;;;;; 28 ; 36.528 ; 432 ; 63.153.250 ; 460 ; 63.189.778 ; 1.770 ; 63.219.731 ; 1 ; 100.000 ; 1.771 ; 63.319.731 ; 2.231 ; 126.509.510 ;;;;
105;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 49.882 ; 860 ; 25.287.539 ; 1.046 ; 6.742.904 ; 12.149 ; 32.290.951 ; 14.058 ; 64.371.276 ; 1.839 ; 55.741.446 ; 216 ; 4.982.392 ; 2.055 ; 60.723.837 ; 16.113 ; 125.095.113 ;;;;
106;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 126 ; 2.301.905 ; 1.078 ; 24.478.078 ; 1.459 ; 14.343.791 ; 3.675 ; 33.605.448 ; 6.338 ; 74.729.222 ; 1.843 ; 44.790.319 ; 31 ; 3.395.348 ; 1.874 ; 48.185.667 ; 8.212 ; 122.914.889 ;;;;
107;35.602.606;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;;; 40 ; 66.045 ; 616 ; 1.160.855 ; 29.642 ; 59.641.458 ; 30.298 ; 60.868.358 ; 2.521 ; 58.904.310 ; 3 ; 397.120 ; 2.524 ; 59.301.430 ; 32.822 ; 120.169.788 ;;;;
108;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 13 ; 272.544 ; 1.122 ; 28.241.754 ; 108 ; 425.783 ; 4.669 ; 29.849.121 ; 5.912 ; 58.789.201 ; 2.621 ; 58.212.096 ; 62 ; 754.744 ; 2.683 ; 58.966.839 ; 8.595 ; 117.756.040 ;;;;
109;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 52 ; 2.546.660 ; 477 ; 810.832 ; 3.951 ; 51.394.622 ; 4.480 ; 54.752.114 ; 2.073 ; 57.905.079 ; 47 ; 4.787.253 ; 2.120 ; 62.692.332 ; 6.600 ; 117.444.446 ;;;;
110;33.042.151;BANCO DE LA NACION ARGENTINA; 39 ; 18.233.119 ; 64 ; 5.436.244 ; 2.190 ; 2.865.343 ; 743 ; 1.368.552 ; 3.036 ; 27.903.259 ; 67 ; 35.300.189 ; 72 ; 52.704.949 ; 139 ; 88.005.138 ; 3.175 ; 115.908.397 ;;;;
111;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 207 ; 3.856.230 ; 2.097 ; 2.427.911 ; 12.064 ; 27.282.971 ; 14.368 ; 33.567.112 ; 1.643 ; 55.255.135 ; 346 ; 26.397.398 ; 1.989 ; 81.652.533 ; 16.357 ; 115.219.645 ;;;;
112;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 13 ; 171.495 ; 822 ; 4.791.329 ; 2.000 ; 31.948.879 ; 2.835 ; 36.911.703 ; 2.458 ; 49.389.763 ; 278 ; 22.099.694 ; 2.736 ; 71.489.457 ; 5.571 ; 108.401.160 ;;;;
113;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 40 ; 2.511.236 ; 172 ; 3.248.138 ; 367 ; 8.430.889 ; 4.813 ; 41.189.367 ; 5.392 ; 55.379.630 ; 1.010 ; 40.748.165 ; 98 ; 7.524.323 ; 1.108 ; 48.272.488 ; 6.500 ; 103.652.118 ;;;;
114;15.230.501;CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;;; 560 ; 31.944.765 ;;; 79 ; 16.378.907 ; 639 ; 48.323.673 ; 367 ; 48.316.247 ;;; 367 ; 48.316.247 ; 1.006 ; 96.639.919 ;;;;
115;04.902.979;BANCO DA AMAZONIA S.A.; 235 ; 27.521.649 ; 202 ; 13.936.990 ; 117 ; 1.459.741 ; 436 ; 8.056.594 ; 990 ; 50.974.974 ; 52 ; 18.503.523 ; 96 ; 25.366.375 ; 148 ; 43.869.898 ; 1.138 ; 94.844.872 ;;;;
116;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 237 ; 4.388.903 ; 123 ; 643.812 ; 702 ; 41.158.540 ; 1.062 ; 46.191.255 ; 2.007 ; 45.406.881 ; 17 ; 534.519 ; 2.024 ; 45.941.399 ; 3.086 ; 92.132.655 ;;;;
117;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 110 ; 3.638.295 ; 354 ; 6.420.525 ; 3.085 ; 34.579.096 ; 3.549 ; 44.637.916 ; 67 ; 37.584.025 ; 13 ; 6.068.262 ; 80 ; 43.652.287 ; 3.629 ; 88.290.202 ;;;;
118;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 107 ; 14.555.069 ; 106 ; 3.010.966 ; 32 ; 12.309.383 ; 120 ; 21.485.096 ; 365 ; 51.360.514 ; 13 ; 11.817.472 ; 31 ; 17.217.374 ; 44 ; 29.034.846 ; 409 ; 80.395.360 ;;;;
119;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 4 ; 15.474 ; 1.991 ; 3.723.078 ; 5.316 ; 39.641.346 ; 7.311 ; 43.379.898 ; 1.648 ; 35.331.922 ; 68 ; 212.310 ; 1.716 ; 35.544.232 ; 9.027 ; 78.924.130 ;;;;
120;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 5 ; 234.985 ; 261 ; 5.604.456 ; 405 ; 12.838.219 ; 3.307 ; 25.245.544 ; 3.978 ; 43.923.204 ; 641 ; 22.817.938 ; 85 ; 5.091.146 ; 726 ; 27.909.085 ; 4.704 ; 71.832.289 ;;;;
121;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 2 ; 115.730 ; 242 ; 7.578.511 ; 41 ; 1.460.680 ; 1.228 ; 25.042.337 ; 1.513 ; 34.197.258 ; 940 ; 32.292.262 ; 7 ; 1.241.633 ; 947 ; 33.533.895 ; 2.460 ; 67.731.153 ;;;;
122;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;;;; 1.629 ; 3.287.406 ; 4.351 ; 32.183.661 ; 5.980 ; 35.471.067 ; 2.562 ; 28.896.294 ; 11 ; 49.142 ; 2.573 ; 28.945.436 ; 8.553 ; 64.416.503 ;;;;
123;07.679.404;BANCO TOPÁZIO S.A.; 25 ; 2.320.155 ; 36 ; 1.012.468 ; 318 ; 2.829.203 ; 358 ; 26.082.069 ; 737 ; 32.243.894 ; 171 ; 25.871.405 ; 35 ; 3.935.037 ; 206 ; 29.806.442 ; 943 ; 62.050.336 ;;;;
124;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 143 ; 5.290.862 ; 434 ; 9.261.309 ; 1.010 ; 1.754.955 ; 7.729 ; 16.695.243 ; 9.316 ; 33.002.369 ; 1.599 ; 23.151.769 ; 108 ; 4.307.704 ; 1.707 ; 27.459.473 ; 11.023 ; 60.461.842 ;;;;
125;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 282 ; 1.205.443 ; 1.628 ; 28.369.378 ; 1.910 ; 29.574.821 ; 2.156 ; 27.904.679 ; 33 ; 734.237 ; 2.189 ; 28.638.916 ; 4.099 ; 58.213.737 ;;;;
126;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 1.459 ; 4.504.960 ; 2.917 ; 24.140.294 ; 4.376 ; 28.645.254 ; 2.217 ; 23.736.313 ; 132 ; 4.110.102 ; 2.349 ; 27.846.414 ; 6.725 ; 56.491.668 ;;;;
127;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 49 ; 678.084 ; 74 ; 1.769.558 ; 883 ; 4.388.203 ; 2.746 ; 23.073.840 ; 3.752 ; 29.909.686 ; 1.897 ; 20.854.787 ; 96 ; 1.040.350 ; 1.993 ; 21.895.137 ; 5.745 ; 51.804.822 ;;;;
128;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 2 ; 52.918 ; 11 ; 39.160 ; 1.015 ; 1.015.776 ; 7.599 ; 15.342.528 ; 8.627 ; 16.450.383 ; 1.555 ; 22.520.249 ; 89 ; 8.060.520 ; 1.644 ; 30.580.769 ; 10.271 ; 47.031.151 ;;;;
129;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 7 ; 111.822 ; 1.440 ; 10.021.278 ; 2.228 ; 23.017.032 ; 3.675 ; 33.150.132 ; 751 ; 12.878.865 ; 14 ; 35.271 ; 765 ; 12.914.135 ; 4.440 ; 46.064.267 ;;;;
130;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 17.967 ;;; 3.000 ; 20.908.716 ; 40 ; 246.432 ; 3.041 ; 21.173.114 ; 36 ; 285.220 ; 237 ; 20.965.440 ; 273 ; 21.250.660 ; 3.314 ; 42.423.774 ;;;;
131;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 22 ; 317.418 ; 133 ; 1.298.281 ; 261 ; 2.735.122 ; 2.369 ; 16.776.110 ; 2.785 ; 21.126.931 ; 1.255 ; 15.732.718 ; 104 ; 739.228 ; 1.359 ; 16.471.947 ; 4.144 ; 37.598.878 ;;;;
132;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 69 ; 12.388.232 ; 1 ; 292.375 ; 44 ; 4.099.009 ; 559 ; 1.803.133 ; 673 ; 18.582.750 ; 44 ; 1.327.327 ; 70 ; 16.006.691 ; 114 ; 17.334.019 ; 787 ; 35.916.769 ;;;;
133;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 5 ; 32.469 ; 655 ; 1.500.579 ; 2.274 ; 17.406.444 ; 2.934 ; 18.939.492 ; 715 ; 16.290.470 ; 59 ; 312.157 ; 774 ; 16.602.627 ; 3.708 ; 35.542.119 ;;;;
134;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 7 ; 14.290 ; 2.618 ; 1.434.164 ; 13.425 ; 16.421.408 ; 16.050 ; 17.869.862 ; 563 ; 16.042.309 ; 48 ; 1.135.454 ; 611 ; 17.177.763 ; 16.661 ; 35.047.625 ;;;;
135;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 1.449 ; 1.321.947 ; 7.644 ; 16.589.545 ; 9.093 ; 17.911.492 ; 260 ; 16.162.748 ; 5 ; 23.041 ; 265 ; 16.185.789 ; 9.358 ; 34.097.282 ;;;;
136;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 6.659 ; 2.235.642 ; 17.492 ; 17.077.104 ; 24.151 ; 19.312.746 ; 466 ; 14.715.090 ; 1 ; 1.625 ; 467 ; 14.716.716 ; 24.618 ; 34.029.461 ;;;;
137;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 770 ; 1.733.545 ; 1.704 ; 15.257.759 ; 2.474 ; 16.991.305 ; 1.334 ; 13.522.051 ;;; 1.334 ; 13.522.051 ; 3.808 ; 30.513.355 ;;;;
138;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 40 ; 1.013.183 ; 458 ; 10.128.373 ; 79 ; 358.577 ; 882 ; 2.894.200 ; 1.459 ; 14.394.332 ; 872 ; 12.926.862 ; 84 ; 1.277.029 ; 956 ; 14.203.891 ; 2.415 ; 28.598.223 ;;;;
139;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;; 3 ; 3 ; 17 ; 1.946 ; 20 ; 1.949 ; 36 ; 12.983.760 ; 21 ; 12.981.820 ; 57 ; 25.965.580 ; 77 ; 25.967.530 ;;;;
140;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 612 ; 2.971.441 ; 1.256 ; 11.555.238 ; 1.868 ; 14.526.678 ; 1.404 ; 8.604.855 ; 4 ; 16.439 ; 1.408 ; 8.621.294 ; 3.276 ; 23.147.973 ;;;;
141;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 109 ; 4.787.078 ; 49 ; 1.195.108 ; 540 ; 4.548.727 ; 698 ; 10.530.913 ; 482 ; 9.392.852 ; 25 ; 1.333.625 ; 507 ; 10.726.477 ; 1.205 ; 21.257.390 ;;;;
142;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 2 ; 118.766 ; 151 ; 4.515.557 ; 4 ; 23.278 ; 214 ; 5.866.259 ; 371 ; 10.523.860 ; 286 ; 10.477.503 ; 10 ; 236.555 ; 296 ; 10.714.059 ; 667 ; 21.237.918 ;;;;
143;14.388.334;PARANÁ BANCO S.A.; 21 ; 6.840.878 ; 11 ; 2.969.778 ; 1 ; 100 ; 40 ; 152.636 ; 73 ; 9.963.391 ; 9 ; 4.100.000 ; 11 ; 7.170.000 ; 20 ; 11.270.000 ; 93 ; 21.233.391 ;;;;
144;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 139 ; 777.663 ; 19 ; 127.847 ; 564 ; 4.131.137 ; 3.239 ; 7.705.939 ; 3.961 ; 12.742.586 ; 527 ; 5.662.573 ; 64 ; 2.765.728 ; 591 ; 8.428.301 ; 4.552 ; 21.170.887 ;;;;
145;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 985 ; 3.987.999 ; 1.273 ; 9.576.190 ; 2.258 ; 13.564.188 ; 649 ; 5.617.367 ;;; 649 ; 5.617.367 ; 2.907 ; 19.181.556 ;;;;
146;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 5 ; 14.012 ; 152 ; 165.620 ; 4.781 ; 7.929.492 ; 4.938 ; 8.109.124 ; 749 ; 7.819.630 ; 4 ; 52.345 ; 753 ; 7.871.976 ; 5.691 ; 15.981.100 ;;;;
147;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 725 ; 1.982.048 ; 1.802 ; 7.785.224 ; 2.527 ; 9.767.272 ; 485 ; 5.788.060 ;;; 485 ; 5.788.060 ; 3.012 ; 15.555.332 ;;;;
148;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 106 ; 107.170 ; 1.155 ; 7.064.244 ; 1.261 ; 7.171.415 ; 895 ; 7.203.522 ; 29 ; 223.709 ; 924 ; 7.427.231 ; 2.185 ; 14.598.645 ;;;;
149;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 781 ; 3.407.712 ; 1.084 ; 6.785.584 ; 1.865 ; 10.193.296 ; 360 ; 3.623.335 ; 22 ; 268.274 ; 382 ; 3.891.608 ; 2.247 ; 14.084.905 ;;;;
150;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S/A;;;;; 13 ; 4.730.259 ; 40 ; 2.884.571 ; 53 ; 7.614.831 ; 2 ; 2.900.000 ; 2 ; 2.918.440 ; 4 ; 5.818.440 ; 57 ; 13.433.271 ;;;;
151;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;; 3 ; 18.271 ; 2.651 ; 1.522.308 ; 7.645 ; 6.638.440 ; 10.299 ; 8.179.019 ; 545 ; 5.135.089 ; 1 ; 11.243 ; 546 ; 5.146.332 ; 10.845 ; 13.325.351 ;;;;
152;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 5 ; 63.919 ; 52 ; 156.869 ; 1.246 ; 5.840.555 ; 1.303 ; 6.061.343 ; 1.069 ; 5.756.544 ; 9 ; 8.923 ; 1.078 ; 5.765.468 ; 2.381 ; 11.826.810 ;;;;
153;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 900 ; 585.188 ; 4.004 ; 5.693.674 ; 4.904 ; 6.278.862 ; 987 ; 5.078.678 ; 1 ; 8.561 ; 988 ; 5.087.239 ; 5.892 ; 11.366.100 ;;;;
154;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 330 ; 447.865 ; 2.872 ; 5.440.794 ; 3.202 ; 5.888.659 ; 505 ; 5.027.450 ; 3 ; 45.000 ; 508 ; 5.072.450 ; 3.710 ; 10.961.109 ;;;;
155;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 3.555 ; 1.912.221 ; 5.636 ; 4.735.448 ; 9.191 ; 6.647.669 ; 185 ; 2.847.709 ;;; 185 ; 2.847.709 ; 9.376 ; 9.495.378 ;;;;
156;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 477 ; 350.247 ; 2.268 ; 4.687.809 ; 2.745 ; 5.038.057 ; 337 ; 4.336.619 ; 4 ; 2.284 ; 341 ; 4.338.903 ; 3.086 ; 9.376.960 ;;;;
157;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 56.600 ; 745 ; 1.535.226 ; 1.336 ; 4.130.954 ; 2.083 ; 5.722.779 ; 506 ; 2.644.317 ; 1 ; 3.717 ; 507 ; 2.648.034 ; 2.590 ; 8.370.813 ;;;;
