Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado em OUTUBRO / 2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
81;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 20 ; 3.358.564 ;;; 3 ; 2.475 ; 4 ; 23.175 ; 27 ; 3.384.214 ; 21 ; 15.350.000 ; 24 ; 19.750.000 ; 45 ; 35.100.000 ; 72 ; 38.484.214 ;;;;
82;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 20 ; 13.395.314 ; 3 ; 55.873 ; 4 ; 917.603 ; 12 ; 151.649 ; 39 ; 14.520.439 ; 5 ; 1.953.406 ; 8 ; 21.667.633 ; 13 ; 23.621.038 ; 52 ; 38.141.477 ;;;;
83;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 51 ; 1.510.208 ; 589 ; 8.946.842 ; 159 ; 3.810.660 ; 1.398 ; 8.250.984 ; 2.197 ; 22.518.693 ; 417 ; 13.314.414 ; 13 ; 1.086.113 ; 430 ; 14.400.527 ; 2.627 ; 36.919.220 ;;;;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 11 ; 400.864 ; 432 ; 10.942.797 ; 195 ; 1.426.787 ; 804 ; 6.028.325 ; 1.442 ; 18.798.772 ; 469 ; 16.342.808 ; 34 ; 1.203.183 ; 503 ; 17.545.991 ; 1.945 ; 36.344.763 ;;;;
85;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 16 ; 3.524.899 ; 12 ; 521.820 ; 57 ; 8.241.790 ; 17 ; 5.292.727 ; 102 ; 17.581.235 ; 7 ; 5.426.730 ; 22 ; 11.426.875 ; 29 ; 16.853.605 ; 131 ; 34.434.841 ;;;;
86;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;; 2 ; 2.738 ; 136 ; 767.996 ; 465 ; 16.181.084 ; 603 ; 16.951.818 ; 541 ; 15.168.873 ; 12 ; 114.501 ; 553 ; 15.283.374 ; 1.156 ; 32.235.192 ;;;;
87;06.917.793;PREVIBANK S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS; 1 ; 17.913 ; 181 ; 10.972.912 ; 21 ; 235.476 ; 132 ; 4.337.031 ; 335 ; 15.563.332 ; 258 ; 15.260.437 ; 4 ; 85.665 ; 262 ; 15.346.101 ; 597 ; 30.909.434 ;;;;
88;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 38 ; 8.025.148 ; 119 ; 5.980.829 ; 59 ; 115.979 ; 52 ; 459.116 ; 268 ; 14.581.071 ; 52 ; 6.093.617 ; 16 ; 7.753.488 ; 68 ; 13.847.104 ; 336 ; 28.428.175 ;;;;
89;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;;; 60 ; 1.672.495 ; 13 ; 154.126 ; 273 ; 7.169.253 ; 346 ; 8.995.874 ; 326 ; 14.018.466 ; 33 ; 5.355.643 ; 359 ; 19.374.109 ; 705 ; 28.369.983 ;;;;
90;62.144.175;BANCO PINE S.A.; 10 ; 8.526.678 ; 20 ; 7.715.687 ; 3 ; 82.826 ; 65 ; 11.971.069 ; 98 ; 28.296.260 ; 1 ; 25.452 ; 1 ; 25.560 ; 2 ; 51.012 ; 100 ; 28.347.271 ;;;;
91;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 10 ; 2.053.500 ; 15 ; 365.313 ; 3 ; 75.500 ; 26 ; 1.402.289 ; 54 ; 3.896.601 ; 7 ; 11.073.580 ; 9 ; 11.973.393 ; 16 ; 23.046.973 ; 70 ; 26.943.574 ;;;;
92;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;;;; 160 ; 1.617.390 ; 283 ; 3.244.919 ; 443 ; 4.862.309 ; 163 ; 11.666.485 ; 49 ; 10.040.850 ; 212 ; 21.707.335 ; 655 ; 26.569.644 ;;;;
93;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 1 ; 8.146 ; 137 ; 895.655 ; 296 ; 7.018.086 ; 434 ; 7.921.887 ; 549 ; 11.554.958 ; 63 ; 5.431.673 ; 612 ; 16.986.632 ; 1.046 ; 24.908.519 ;;;;
94;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 16 ; 208.035 ; 293 ; 5.919.313 ; 89 ; 1.219.099 ; 421 ; 5.238.160 ; 819 ; 12.584.606 ; 927 ; 10.691.903 ; 41 ; 961.569 ; 968 ; 11.653.472 ; 1.787 ; 24.238.078 ;;;;
95;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 8 ; 22.505.547 ;;; 8 ; 22.505.547 ;;;;; -   ; -   ; 8 ; 22.505.547 ;;;;
96;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.;;; 50 ; 573.949 ; 390 ; 2.264.900 ; 1.093 ; 8.162.781 ; 1.533 ; 11.001.629 ; 593 ; 8.909.014 ; 48 ; 2.391.535 ; 641 ; 11.300.549 ; 2.174 ; 22.302.178 ;;;;
97;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 3 ; 610.850 ; 46 ; 8.537.928 ; 294 ; 8.053.390 ; 343 ; 17.202.169 ; 10 ; 2.718.876 ; 5 ; 2.353.650 ; 15 ; 5.072.526 ; 358 ; 22.274.694 ;;;;
98;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 12 ; 3.606.012 ; 6 ; 1.211.995 ; 10 ; 5.813.520 ; 30 ; 1.345.073 ; 58 ; 11.976.601 ; 4 ; 1.011.351 ; 5 ; 8.511.402 ; 9 ; 9.522.752 ; 67 ; 21.499.354 ;;;;
99;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 5 ; 200.943 ; 99 ; 2.151.825 ; 80 ; 674.457 ; 374 ; 4.773.990 ; 558 ; 7.801.215 ; 539 ; 9.747.985 ; 34 ; 3.692.436 ; 573 ; 13.440.421 ; 1.131 ; 21.241.636 ;;;;
100;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 11 ; 134.708 ; 288 ; 1.780.324 ; 418 ; 8.702.558 ; 717 ; 10.617.590 ; 514 ; 7.324.088 ; 6 ; 274.153 ; 520 ; 7.598.241 ; 1.237 ; 18.215.831 ;;;;
101;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 11.341 ; 173 ; 5.599.162 ; 169 ; 1.018.876 ; 1.255 ; 2.199.161 ; 1.600 ; 8.828.539 ; 232 ; 7.631.273 ; 32 ; 847.204 ; 264 ; 8.478.477 ; 1.864 ; 17.307.016 ;;;;
102;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 1 ; 14.368 ; 176 ; 4.388.137 ; 28 ; 61.080 ; 423 ; 3.860.045 ; 628 ; 8.323.630 ; 356 ; 8.257.716 ; 10 ; 107.308 ; 366 ; 8.365.025 ; 994 ; 16.688.655 ;;;;
103;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 22 ; 523.498 ; 196 ; 4.027.244 ; 156 ; 1.164.700 ; 638 ; 4.142.383 ; 1.012 ; 9.857.825 ; 631 ; 6.349.882 ; 1 ; 237 ; 632 ; 6.350.119 ; 1.644 ; 16.207.944 ;;;;
104;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 26.505 ; 27 ; 498.340 ; 415 ; 734.961 ; 781 ; 4.112.842 ; 1.225 ; 5.372.648 ; 398 ; 6.702.037 ; 32 ; 2.890.194 ; 430 ; 9.592.231 ; 1.655 ; 14.964.879 ;;;;
105;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 11 ; 389.912 ; 129 ; 2.788.981 ; 168 ; 1.539.592 ; 423 ; 3.692.953 ; 731 ; 8.411.438 ; 276 ; 4.835.131 ; 6 ; 369.750 ; 282 ; 5.204.881 ; 1.013 ; 13.616.319 ;;;;
106;04.902.979;BANCO DA AMAZONIA S.A.; 49 ; 4.366.909 ; 21 ; 774.370 ; 23 ; 947.374 ; 53 ; 556.325 ; 146 ; 6.644.978 ; 9 ; 902.139 ; 23 ; 4.740.750 ; 32 ; 5.642.889 ; 178 ; 12.287.866 ;;;;
107;34.266.668;KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 14 ; 44.730 ; 90 ; 6.068.460 ; 104 ; 6.113.190 ; 208 ; 6.029.923 ; 1 ; 1.592 ; 209 ; 6.031.515 ; 313 ; 12.144.705 ;;;;
108;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 220 ; 924.124 ; 349 ; 2.189.377 ; 569 ; 3.113.502 ; 300 ; 4.860.761 ; 57 ; 3.671.087 ; 357 ; 8.531.848 ; 926 ; 11.645.349 ;;;;
109;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 9 ; 163.489 ; 39 ; 315.271 ; 251 ; 5.796.719 ; 299 ; 6.275.479 ; 5 ; 5.313.540 ;;; 5 ; 5.313.540 ; 304 ; 11.589.019 ;;;;
110;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 51 ; 156.159 ; 231 ; 5.467.760 ; 282 ; 5.623.920 ; 506 ; 5.361.844 ; 4 ; 5.041 ; 510 ; 5.366.885 ; 792 ; 10.990.805 ;;;;
111;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 2 ; 189.600 ; 38 ; 550.212 ; 54 ; 895.148 ; 557 ; 3.394.194 ; 651 ; 5.029.154 ; 143 ; 3.916.542 ; 18 ; 1.060.901 ; 161 ; 4.977.443 ; 812 ; 10.006.596 ;;;;
112;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 8 ; 182.544 ; 116 ; 3.060.580 ; 210 ; 610.547 ; 896 ; 1.613.202 ; 1.230 ; 5.466.874 ; 258 ; 4.189.257 ; 15 ; 340.630 ; 273 ; 4.529.887 ; 1.503 ; 9.996.761 ;;;;
113;33.884.941;BANIF - BANCO INTERNACIONAL DO FUNCHAL (BRASIL), S.A.; 5 ; 357.228 ; 9 ; 159.599 ; 22 ; 4.006.528 ; 26 ; 478.117 ; 62 ; 5.001.472 ; 1 ; 7.754 ; 4 ; 4.607.101 ; 5 ; 4.614.855 ; 67 ; 9.616.327 ;;;;
114;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.;;; 40 ; 968.723 ; 17 ; 318.679 ; 297 ; 3.473.496 ; 354 ; 4.760.898 ; 228 ; 4.488.498 ; 8 ; 353.131 ; 236 ; 4.841.629 ; 590 ; 9.602.526 ;;;;
115;33.042.151;BANCO DE LA NACION ARGENTINA; 5 ; 3.904.687 ; 7 ; 297.446 ; 354 ; 392.562 ; 112 ; 244.806 ; 478 ; 4.839.501 ; 4 ; 566.849 ; 4 ; 3.901.857 ; 8 ; 4.468.706 ; 486 ; 9.308.206 ;;;;
116;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 1.210 ; 56 ; 1.280.064 ; 10 ; 137.397 ; 117 ; 3.202.368 ; 184 ; 4.621.039 ; 110 ; 4.375.406 ; 1 ; 35.044 ; 111 ; 4.410.450 ; 295 ; 9.031.488 ;;;;
117;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 6 ; 66.903 ; 18 ; 236.376 ; 416 ; 417.879 ; 1.661 ; 3.372.612 ; 2.101 ; 4.093.770 ; 224 ; 3.548.033 ; 14 ; 491.804 ; 238 ; 4.039.836 ; 2.339 ; 8.133.606 ;;;;
118;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.;;; 35 ; 672.449 ; 42 ; 1.032.061 ; 263 ; 2.110.333 ; 340 ; 3.814.843 ; 119 ; 2.743.860 ; 20 ; 994.941 ; 139 ; 3.738.802 ; 479 ; 7.553.645 ;;;;
119;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 1 ; 22.275 ; 242 ; 583.806 ; 656 ; 3.682.329 ; 899 ; 4.288.410 ; 214 ; 2.894.614 ; 15 ; 44.777 ; 229 ; 2.939.392 ; 1.128 ; 7.227.802 ;;;;
120;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 608 ; 3.145.454 ; 10 ; 48.836 ; 618 ; 3.194.290 ; 10 ; 73.445 ; 49 ; 3.169.921 ; 59 ; 3.243.366 ; 677 ; 6.437.655 ;;;;
121;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;;;; 56 ; 112.461 ; 386 ; 2.951.134 ; 442 ; 3.063.595 ; 396 ; 3.000.011 ; 4 ; 170.000 ; 400 ; 3.170.011 ; 842 ; 6.233.606 ;;;;
122;69.251.239;PIONEER CORRETORA DE CAMBIO LTDA; 2 ; 108.125 ; 46 ; 841.157 ; 17 ; 252.368 ; 124 ; 1.259.067 ; 189 ; 2.460.717 ; 138 ; 2.469.381 ; 16 ; 728.793 ; 154 ; 3.198.174 ; 343 ; 5.658.891 ;;;;
123;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;;;;; 3 ; 2.784.540 ; 6 ; 2.527.822 ; 9 ; 5.312.362 ; 1 ; 30.000 ; 1 ; 284.500 ; 2 ; 314.500 ; 11 ; 5.626.862 ;;;;
124;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;; 1 ; 11.610 ; 239 ; 709.847 ; 414 ; 2.693.165 ; 654 ; 3.414.621 ; 274 ; 2.055.246 ; 2 ; 34.410 ; 276 ; 2.089.656 ; 930 ; 5.504.277 ;;;;
125;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 4 ; 11.686 ; 19 ; 353.351 ; 120 ; 657.333 ; 302 ; 2.055.755 ; 445 ; 3.078.125 ; 223 ; 1.988.516 ; 24 ; 260.104 ; 247 ; 2.248.620 ; 692 ; 5.326.745 ;;;;
126;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 1 ; 21.507 ; 5 ; 28.767 ; 79 ; 2.535.530 ; 85 ; 2.585.804 ; 208 ; 2.542.803 ; 2 ; 20.733 ; 210 ; 2.563.536 ; 295 ; 5.149.340 ;;;;
127;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 117 ; 272.046 ; 170 ; 2.225.962 ; 287 ; 2.498.008 ; 134 ; 2.006.672 ; 11 ; 49.125 ; 145 ; 2.055.796 ; 432 ; 4.553.804 ;;;;
128;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 4 ; 116.925 ; 56 ; 1.664.833 ; 17 ; 221.531 ; 149 ; 253.288 ; 226 ; 2.256.577 ; 135 ; 1.916.085 ; 13 ; 336.392 ; 148 ; 2.252.477 ; 374 ; 4.509.054 ;;;;
129;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 2 ; 59.437 ; 4 ; 709.344 ; 31 ; 639.288 ; 42 ; 1.169.206 ; 79 ; 2.577.275 ; 23 ; 1.407.758 ; 6 ; 321.934 ; 29 ; 1.729.692 ; 108 ; 4.306.966 ;;;;
130;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 177 ; 1.567.228 ; 214 ; 2.136.380 ; 391 ; 3.703.608 ; 238 ; 549.758 ;;; 238 ; 549.758 ; 629 ; 4.253.365 ;;;;
131;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 110 ; 318.686 ; 179 ; 1.896.369 ; 289 ; 2.215.055 ; 161 ; 1.589.684 ; 1 ; 20.000 ; 162 ; 1.609.684 ; 451 ; 3.824.739 ;;;;
132;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 2 ; 16.233 ; 14 ; 156.687 ; 36 ; 337.774 ; 201 ; 1.552.967 ; 253 ; 2.063.661 ; 130 ; 1.540.669 ; 8 ; 185.538 ; 138 ; 1.726.207 ; 391 ; 3.789.868 ;;;;
133;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;;;; 4 ; 10.661 ; 297 ; 1.772.837 ; 301 ; 1.783.498 ; 188 ; 1.808.210 ; 1 ; 44.900 ; 189 ; 1.853.110 ; 490 ; 3.636.608 ;;;;
134;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 172 ; 1.455.989 ; 188 ; 1.607.595 ; 360 ; 3.063.584 ; 49 ; 379.307 ; 15 ; 164.441 ; 64 ; 543.748 ; 424 ; 3.607.332 ;;;;
135;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.380 ; 501.675 ; 2.499 ; 1.776.929 ; 3.879 ; 2.278.604 ; 31 ; 1.057.850 ;;; 31 ; 1.057.850 ; 3.910 ; 3.336.454 ;;;;
136;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 34 ; 809.119 ; 5 ; 132.738 ; 30 ; 712.686 ; 69 ; 1.654.543 ; 70 ; 1.507.105 ; 3 ; 115.566 ; 73 ; 1.622.671 ; 142 ; 3.277.214 ;;;;
137;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 300 ; 368.502 ; 1.461 ; 1.622.165 ; 1.761 ; 1.990.668 ; 26 ; 1.087.312 ;;; 26 ; 1.087.312 ; 1.787 ; 3.077.980 ;;;;
138;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 124 ; 60.959 ; 845 ; 1.471.925 ; 969 ; 1.532.884 ; 182 ; 1.488.656 ;;; 182 ; 1.488.656 ; 1.151 ; 3.021.540 ;;;;
139;07.679.404;BANCO TOPÁZIO S.A.;;; 3 ; 14.552 ; 41 ; 741.719 ; 42 ; 960.227 ; 86 ; 1.716.497 ; 6 ; 696.000 ; 3 ; 365.985 ; 9 ; 1.061.985 ; 95 ; 2.778.482 ;;;;
140;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;;;; 440 ; 213.994 ; 1.282 ; 1.187.770 ; 1.722 ; 1.401.764 ; 64 ; 1.161.731 ; 8 ; 137.055 ; 72 ; 1.298.786 ; 1.794 ; 2.700.550 ;;;;
141;14.388.334;PARANÁ BANCO S.A.; 5 ; 744.272 ; 1 ; 36.450 ;;; 8 ; 22.173 ; 14 ; 802.895 ;;; 2 ; 1.700.000 ; 2 ; 1.700.000 ; 16 ; 2.502.895 ;;;;
142;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 11 ; 66.406 ; 4 ; 36.640 ; 111 ; 540.221 ; 368 ; 764.031 ; 494 ; 1.407.298 ; 47 ; 477.861 ; 9 ; 275.000 ; 56 ; 752.861 ; 550 ; 2.160.158 ;;;;
143;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 18 ; 519.628 ; 8 ; 204.032 ; 69 ; 302.641 ; 95 ; 1.026.301 ; 71 ; 818.386 ; 6 ; 198.937 ; 77 ; 1.017.323 ; 172 ; 2.043.623 ;;;;
144;35.602.606;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;;; 3 ; 18.997 ; 16 ; 42.411 ; 588 ; 958.642 ; 607 ; 1.020.050 ; 77 ; 949.498 ; 1 ; 19.191 ; 78 ; 968.689 ; 685 ; 1.988.739 ;;;;
145;05.816.451;BRASIL PLURAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 12 ; 505.699 ; 1 ; 16.700 ; 11 ; 422.185 ; 24 ; 944.584 ; 16 ; 929.370 ; 2 ; 18.416 ; 18 ; 947.786 ; 42 ; 1.892.370 ;;;;
146;15.230.501;CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;;; 17 ; 924.011 ;;; 2 ; 2.582 ; 19 ; 926.593 ; 10 ; 926.593 ;;; 10 ; 926.593 ; 29 ; 1.853.185 ;;;;
147;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 225 ; 816.099 ; 234 ; 849.007 ; 459 ; 1.665.106 ; 18 ; 98.293 ;;; 18 ; 98.293 ; 477 ; 1.763.399 ;;;;
148;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 108 ; 400.738 ; 212 ; 833.924 ; 320 ; 1.234.662 ; 56 ; 441.994 ;;; 56 ; 441.994 ; 376 ; 1.676.656 ;;;;
149;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 80.000 ; 31 ; 26.265 ; 462 ; 615.713 ; 494 ; 721.978 ; 79 ; 666.259 ;;; 79 ; 666.259 ; 573 ; 1.388.237 ;;;;
150;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 119 ; 435.537 ; 157 ; 609.135 ; 276 ; 1.044.673 ; 57 ; 248.472 ; 2 ; 50.000 ; 59 ; 298.472 ; 335 ; 1.343.145 ;;;;
151;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 96 ; 555.399 ; 105 ; 661.269 ; 201 ; 1.216.668 ; 15 ; 109.074 ; 2 ; 5.400 ; 17 ; 114.474 ; 218 ; 1.331.142 ;;;;
152;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 58 ; 57.734 ; 369 ; 657.774 ; 427 ; 715.509 ; 63 ; 581.934 ;;; 63 ; 581.934 ; 490 ; 1.297.443 ;;;;
153;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 13 ; 9.814 ; 113 ; 575.659 ; 126 ; 585.473 ; 113 ; 564.588 ; 4 ; 1.816 ; 117 ; 566.405 ; 243 ; 1.151.878 ;;;;
154;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 2 ; 29.110 ; 6 ; 101.678 ; 8 ; 197.271 ; 40 ; 296.435 ; 56 ; 624.494 ; 39 ; 306.623 ; 6 ; 171.621 ; 45 ; 478.244 ; 101 ; 1.102.738 ;;;;
155;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 329 ; 156.412 ; 776 ; 542.986 ; 1.105 ; 699.398 ; 60 ; 388.538 ;;; 60 ; 388.538 ; 1.165 ; 1.087.935 ;;;;
156;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 9 ; 241.578 ; 5 ; 90.429 ;;; 50 ; 186.044 ; 64 ; 518.051 ; 15 ; 284.603 ; 8 ; 241.553 ; 23 ; 526.156 ; 87 ; 1.044.207 ;;;;
157;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 85 ; 57.907 ; 215 ; 474.488 ; 300 ; 532.395 ; 39 ; 436.736 ;;; 39 ; 436.736 ; 339 ; 969.131 ;;;;
158;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 107 ; 61.638 ; 436 ; 445.125 ; 543 ; 506.763 ; 93 ; 368.516 ;;; 93 ; 368.516 ; 636 ; 875.279 ;;;;
159;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 590 ; 252.222 ; 603 ; 397.731 ; 1.193 ; 649.953 ; 23 ; 153.434 ; 1 ; 3.032 ; 24 ; 156.466 ; 1.217 ; 806.419 ;;;;
160;19.878.228;TITUR CORRETORA DE CÂMBIO LTDA.;;;;; 1 ; 240 ; 10 ; 390.808 ; 11 ; 391.048 ; 33 ; 396.060 ;;; 33 ; 396.060 ; 44 ; 787.107 ;;;;
161;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;;;; 86 ; 193.622 ; 134 ; 383.628 ; 220 ; 577.250 ; 65 ; 196.270 ; 1 ; 3.374 ; 66 ; 199.644 ; 286 ; 776.894 ;;;;
162;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 7 ; 577.465 ; 3 ; 19.912 ; 10 ; 597.376 ;;;;; -   ; -   ; 10 ; 597.376 ;;;;
163;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 6 ; 29.215 ; 34 ; 119.377 ; 112 ; 138.055 ; 152 ; 286.647 ; 51 ; 142.497 ; 6 ; 95.144 ; 57 ; 237.642 ; 209 ; 524.288 ;;;;
164;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 26 ; 20.125 ; 156 ; 243.594 ; 182 ; 263.718 ; 42 ; 223.882 ; 1 ; 340 ; 43 ; 224.223 ; 225 ; 487.941 ;;;;
165;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 6 ; 102.768 ; 103 ; 146.027 ; 109 ; 248.795 ; 18 ; 130.927 ; 2 ; 100.000 ; 20 ; 230.927 ; 129 ; 479.721 ;;;;
166;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;; 5 ; 465.452 ; 4 ; 2.484 ; 9 ; 467.936 ;;;;; -   ; -   ; 9 ; 467.936 ;;;;
167;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 76 ; 84.337 ; 63 ; 163.097 ; 139 ; 247.435 ; 14 ; 96.868 ;;; 14 ; 96.868 ; 153 ; 344.303 ;;;;
168;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 31 ; 40.617 ; 53 ; 164.943 ; 84 ; 205.560 ; 17 ; 127.440 ; 1 ; 7.000 ; 18 ; 134.440 ; 102 ; 340.000 ;;;;
169;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 242 ; 111.408 ; 225 ; 105.830 ; 467 ; 217.238 ;;;;; -   ; -   ; 467 ; 217.238 ;;;;
170;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 68.053 ; 3 ; 8.237 ; 7 ; 12.518 ; 12 ; 88.808 ; 9 ; 80.571 ; 3 ; 8.237 ; 12 ; 88.808 ; 24 ; 177.616 ;;;;
171;51.938.876;BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;;;;; 38 ; 71.804 ; 4 ; 103.715 ; 42 ; 175.518 ;;;;; -   ; -   ; 42 ; 175.518 ;;;;
172;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 15 ; 6.920 ; 97 ; 60.462 ; 112 ; 67.382 ; 4 ; 56.450 ;;; 4 ; 56.450 ; 116 ; 123.831 ;;;;
173;09.512.542;CODEPE - CORRETORA DE VALORES S.A.;;;;;;; 2 ; 1.508 ; 2 ; 1.508 ; 6 ; 26.508 ; 4 ; 20.000 ; 10 ; 46.508 ; 12 ; 48.016 ;;;;
