Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em OUTUBRO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 267 ; 1.911.897.726 ; 201 ; 1.267.201.120 ; 468 ; 3.179.098.846 ; 29 ; 601.021.268 ; 65 ; 1.246.025.469 ; 94 ; 1.847.046.737 ; 562 ; 5.026.145.583 ;
15;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;; 1 ; 260.888.048 ; 179 ; 1.448.028.747 ; 191 ; 1.454.864.782 ; 371 ; 3.163.781.577 ; 47 ; 1.074.250.015 ; 43 ; 679.260.597 ; 90 ; 1.753.510.612 ; 461 ; 4.917.292.188 ;
16;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 100 ; 214.903.903 ; 221 ; 198.568.774 ; 283 ; 465.184.147 ; 354 ; 469.004.539 ; 958 ; 1.347.661.364 ; 538 ; 1.086.500.379 ; 551 ; 1.103.874.867 ; 1.089 ; 2.190.375.246 ; 2.047 ; 3.538.036.610 ;
17;28.195.667;BANCO ABC BRASIL S.A.; 125 ; 55.225.283 ; 443 ; 117.110.050 ; 119 ; 547.461.435 ; 526 ; 413.122.481 ; 1.213 ; 1.132.919.249 ; 122 ; 1.117.987.114 ; 449 ; 1.126.575.311 ; 571 ; 2.244.562.425 ; 1.784 ; 3.377.481.673 ;
18;31.872.495;BANCO C6 S.A.; 115 ; 211.447.905 ; 840 ; 320.746.757 ; 7.348 ; 116.857.259 ; 65.352 ; 421.534.374 ; 73.655 ; 1.070.586.295 ; 126 ; 1.123.638.853 ; 198 ; 746.992.200 ; 324 ; 1.870.631.053 ; 73.979 ; 2.941.217.348 ;
19;59.588.111;BANCO VOTORANTIM S.A.; 276 ; 349.732.792 ; 729 ; 95.256.948 ; 209 ; 350.930.417 ; 600 ; 158.916.395 ; 1.814 ; 954.836.552 ; 402 ; 869.929.171 ; 571 ; 1.105.831.703 ; 973 ; 1.975.760.874 ; 2.787 ; 2.930.597.426 ;
20;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 10 ; 41.610.841 ; 4 ; 502.039 ; 20 ; 107.640.197 ; 150 ; 119.216.627 ; 184 ; 268.969.704 ; 53 ; 961.500.000 ; 78 ; 1.308.000.000 ; 131 ; 2.269.500.000 ; 315 ; 2.538.469.704 ;
21;53.518.684;BANCO HSBC S.A.; 45 ; 179.358.170 ; 121 ; 149.650.110 ; 125 ; 228.155.054 ; 216 ; 118.387.098 ; 507 ; 675.550.432 ; 136 ; 840.152.056 ; 141 ; 906.626.024 ; 277 ; 1.746.778.080 ; 784 ; 2.422.328.513 ;
22;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 53 ; 58.862.794 ; 205 ; 78.952.009 ; 83 ; 258.058.280 ; 103 ; 197.636.249 ; 444 ; 593.509.332 ; 101 ; 824.145.132 ; 111 ; 904.558.980 ; 212 ; 1.728.704.112 ; 656 ; 2.322.213.444 ;
23;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 956 ; 108.921.263 ; 2.206 ; 102.287.662 ; 4.932 ; 464.757.113 ; 7.034 ; 615.346.927 ; 15.128 ; 1.291.312.965 ; 1.811 ; 565.639.881 ; 5.480 ; 450.424.042 ; 7.291 ; 1.016.063.923 ; 22.419 ; 2.307.376.888 ;
24;07.679.404;BANCO TOPÁZIO S.A.; 125 ; 19.391.400 ; 300 ; 5.749.012 ; 20.732 ; 96.023.578 ; 60.232 ; 833.734.679 ; 81.389 ; 954.898.670 ; 1.010 ; 1.027.554.039 ; 2.689 ; 304.416.820 ; 3.699 ; 1.331.970.860 ; 85.088 ; 2.286.869.529 ;
25;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 78 ; 3.425.838 ; 841 ; 69.162.586 ; 298 ; 27.031.640 ; 11.172 ; 28.016.619 ; 12.389 ; 127.636.684 ; 369 ; 1.077.506.550 ; 458 ; 1.015.753.070 ; 827 ; 2.093.259.620 ; 13.216 ; 2.220.896.303 ;
26;78.632.767;BANCO OURINVEST S.A.; 1.048 ; 100.876.405 ; 2.471 ; 129.376.640 ; 21.128 ; 249.375.533 ; 9.319 ; 521.376.597 ; 33.966 ; 1.001.005.175 ; 865 ; 546.579.409 ; 11.653 ; 324.935.161 ; 12.518 ; 871.514.571 ; 46.484 ; 1.872.519.746 ;
27;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 3 ; 71.500.000 ;;; 19 ; 9.311.357 ; 36 ; 846.203 ; 58 ; 81.657.560 ; 91 ; 813.940.038 ; 97 ; 884.332.797 ; 188 ; 1.698.272.835 ; 246 ; 1.779.930.394 ;
28;33.264.668;BANCO XP S.A.; 414 ; 99.780.797 ; 3.472 ; 436.043.310 ; 2.409 ; 158.948.363 ; 7.530 ; 366.992.881 ; 13.825 ; 1.061.765.351 ; 106 ; 561.845.606 ; 94 ; 93.650.891 ; 200 ; 655.496.497 ; 14.025 ; 1.717.261.848 ;
29;02.801.938;BANCO MORGAN STANLEY S.A.; 15 ; 67.423.492 ; 8 ; 33.767.834 ; 177 ; 274.118.195 ; 229 ; 666.192.359 ; 429 ; 1.041.501.879 ; 17 ; 429.651.917 ; 6 ; 103.943.086 ; 23 ; 533.595.003 ; 452 ; 1.575.096.882 ;
30;58.160.789;BANCO SAFRA S.A.; 363 ; 105.087.743 ; 1.025 ; 136.037.108 ; 1.009 ; 163.497.453 ; 1.901 ; 280.931.561 ; 4.298 ; 685.553.865 ; 312 ; 472.497.833 ; 303 ; 336.959.538 ; 615 ; 809.457.371 ; 4.913 ; 1.495.011.236 ;
31;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 50 ; 65.397.138 ; 23 ; 14.106.252 ; 106 ; 410.291.809 ; 320 ; 288.239.692 ; 499 ; 778.034.891 ; 64 ; 153.810.905 ; 77 ; 532.081.825 ; 141 ; 685.892.730 ; 640 ; 1.463.927.621 ;
32;62.232.889;BANCO DAYCOVAL S.A.; 458 ; 63.141.075 ; 1.543 ; 187.283.216 ; 8.859 ; 208.204.129 ; 3.166 ; 217.649.663 ; 14.026 ; 676.278.084 ; 416 ; 376.172.964 ; 1.447 ; 327.212.229 ; 1.863 ; 703.385.193 ; 15.889 ; 1.379.663.277 ;
33;68.900.810;BANCO RENDIMENTO S.A.; 20 ; 3.652.904 ; 235 ; 84.349.251 ; 167.812 ; 323.133.913 ; 2.417 ; 85.587.832 ; 170.484 ; 496.723.900 ; 1.428 ; 257.062.241 ; 7.376 ; 406.275.974 ; 8.804 ; 663.338.216 ; 179.288 ; 1.160.062.116 ;
34;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 176 ; 443.885.110 ; 171 ; 337.042.639 ; 347 ; 780.927.749 ; 28 ; 111.150.651 ; 30 ; 236.090.166 ; 58 ; 347.240.817 ; 405 ; 1.128.168.566 ;
35;71.027.866;BANCO BS2 S.A.; 350 ; 147.135.638 ; 1.087 ; 87.650.934 ; 7.918 ; 150.583.921 ; 11.355 ; 88.179.921 ; 20.710 ; 473.550.414 ; 18 ; 69.802.794 ; 36 ; 192.086.275 ; 54 ; 261.889.069 ; 20.764 ; 735.439.483 ;
36;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 81 ; 126.081.029 ; 287 ; 69.495.776 ; 26 ; 117.964.869 ; 213 ; 179.840.315 ; 607 ; 493.381.989 ; 50 ; 77.600.865 ; 43 ; 138.307.079 ; 93 ; 215.907.944 ; 700 ; 709.289.933 ;
37;58.616.418;BANCO FIBRA S.A.; 84 ; 68.124.071 ; 855 ; 123.619.477 ; 24 ; 59.090.850 ; 235 ; 17.459.743 ; 1.198 ; 268.294.142 ; 84 ; 226.201.464 ; 80 ; 209.216.864 ; 164 ; 435.418.327 ; 1.362 ; 703.712.469 ;
38;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 391.304 ; 175.717.936 ; 410.555 ; 220.496.455 ; 801.859 ; 396.214.391 ; 882 ; 140.488.038 ; 866 ; 95.709.331 ; 1.748 ; 236.197.369 ; 803.607 ; 632.411.760 ;
39;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 128 ; 56.577.808 ; 630 ; 52.471.434 ; 355 ; 195.105.551 ; 514 ; 66.847.753 ; 1.627 ; 371.002.545 ; 50 ; 40.100.853 ; 60 ; 195.042.638 ; 110 ; 235.143.491 ; 1.737 ; 606.146.036 ;
40;10.690.848;BANCO DA CHINA BRASIL S.A.; 7 ; 204.261.000 ; 20 ; 11.890.145 ; 27 ; 17.188.066 ; 51 ; 25.225.526 ; 105 ; 258.564.737 ; 52 ; 57.125.264 ; 49 ; 241.294.552 ; 101 ; 298.419.816 ; 206 ; 556.984.554 ;
41;00.997.185;BANCO B3 S.A.;;;;; 175 ; 144.802.971 ; 160 ; 165.770.481 ; 335 ; 310.573.451 ; 47 ; 66.357.550 ; 33 ; 45.340.089 ; 80 ; 111.697.639 ; 415 ; 422.271.090 ;
42;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 3 ; 43.687.403 ; 1 ; 242.323 ; 2 ; 13.520.179 ; 143 ; 73.592.412 ; 149 ; 131.042.317 ; 16 ; 145.528.187 ; 10 ; 112.190.905 ; 26 ; 257.719.092 ; 175 ; 388.761.409 ;
43;13.059.145;BEXS BANCO DE CÂMBIO S/A; 58 ; 59.359.910 ; 207 ; 15.314.375 ; 9.723 ; 36.342.523 ; 66.457 ; 85.360.873 ; 76.445 ; 196.377.680 ; 382 ; 84.746.142 ; 49 ; 77.123.689 ; 431 ; 161.869.831 ; 76.876 ; 358.247.511 ;
44;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 95 ; 12.624.263 ; 41 ; 1.110.108 ; 3.993 ; 147.055.584 ; 179 ; 7.867.344 ; 4.308 ; 168.657.299 ; 47 ; 5.739.963 ; 158 ; 156.427.476 ; 205 ; 162.167.438 ; 4.513 ; 330.824.737 ;
45;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 184 ; 5.381.079 ; 1.632 ; 38.023.408 ; 2.187 ; 64.203.327 ; 4.169 ; 107.074.725 ; 8.172 ; 214.682.539 ; 472 ; 93.002.709 ; 90 ; 16.977.522 ; 562 ; 109.980.231 ; 8.734 ; 324.662.770 ;
46;07.656.500;BANCO KDB DO BRASIL S.A.;;; 3 ; 1.595.004 ; 91 ; 18.301.742 ; 378 ; 103.642.408 ; 472 ; 123.539.153 ; 78 ; 126.487.704 ; 5 ; 54.150.000 ; 83 ; 180.637.704 ; 555 ; 304.176.858 ;
47;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 26 ; 979.041 ; 195 ; 16.889.723 ; 274 ; 67.382.359 ; 576 ; 96.804.852 ; 1.071 ; 182.055.975 ; 245 ; 69.193.125 ; 112 ; 24.486.631 ; 357 ; 93.679.755 ; 1.428 ; 275.735.731 ;
48;33.923.798;BANCO MASTER S/A; 80 ; 45.491.388 ; 96 ; 4.484.626 ; 3.386 ; 36.929.686 ; 312 ; 55.505.235 ; 3.874 ; 142.410.935 ; 19 ; 63.988.050 ; 24 ; 63.537.293 ; 43 ; 127.525.343 ; 3.917 ; 269.936.278 ;
49;15.114.366;BANCO BOCOM BBM S.A.; 5 ; 2.314.431 ; 68 ; 7.675.841 ; 41 ; 32.434.422 ; 214 ; 16.982.494 ; 328 ; 59.407.188 ; 10 ; 80.821.150 ; 43 ; 120.390.164 ; 53 ; 201.211.315 ; 381 ; 260.618.503 ;
50;00.360.305;CAIXA ECONOMICA FEDERAL; 111 ; 26.898.377 ; 76 ; 2.278.072 ; 7.568 ; 27.682.376 ; 954 ; 55.567.880 ; 8.709 ; 112.426.705 ; 147 ; 56.096.516 ; 152 ; 53.618.853 ; 299 ; 109.715.369 ; 9.008 ; 222.142.074 ;
51;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 191 ; 4.480.696 ; 806 ; 27.537.341 ; 3.296 ; 28.635.293 ; 3.083 ; 58.123.650 ; 7.376 ; 118.776.980 ; 1.717 ; 71.984.576 ; 117 ; 19.565.600 ; 1.834 ; 91.550.176 ; 9.210 ; 210.327.156 ;
52;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 26 ; 81.388.812 ;;; 39 ; 14.483.127 ;;; 65 ; 95.871.939 ;;; 4 ; 100.000.000 ; 4 ; 100.000.000 ; 69 ; 195.871.939 ;
53;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 588 ; 49.398.116 ; 461 ; 38.302.455 ; 351 ; 8.509.750 ; 510 ; 9.169.298 ; 1.910 ; 105.379.619 ; 23 ; 30.053.991 ; 42 ; 41.290.533 ; 65 ; 71.344.524 ; 1.975 ; 176.724.143 ;
54;92.894.922;BANCO ORIGINAL S.A.;;; 4 ; 259.484 ; 76 ; 75.868.282 ; 140 ; 85.275.959 ; 220 ; 161.403.726 ; 7 ; 9.011.300 ; 4 ; 11.353 ; 11 ; 9.022.653 ; 231 ; 170.426.379 ;
55;03.609.817;BANCO CARGILL S.A.; 8 ; 43.911.592 ;;; 9 ; 22.549.005 ; 39 ; 5.283.271 ; 56 ; 71.743.868 ;;; 5 ; 88.000.000 ; 5 ; 88.000.000 ; 61 ; 159.743.868 ;
56;61.024.352;BANCO VOITER S.A.; 32 ; 17.810.654 ; 195 ; 27.080.391 ; 177 ; 34.678.971 ; 698 ; 48.346.770 ; 1.102 ; 127.916.786 ; 46 ; 29.255.489 ; 43 ; 2.250.949 ; 89 ; 31.506.438 ; 1.191 ; 159.423.225 ;
57;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 777 ; 41.033.870 ; 864 ; 32.497.612 ; 802 ; 15.049.597 ; 380 ; 22.133.522 ; 2.823 ; 110.714.602 ; 17 ; 26.180.720 ; 9 ; 17.935.845 ; 26 ; 44.116.565 ; 2.849 ; 154.831.167 ;
58;60.889.128;BANCO SOFISA S.A.; 144 ; 38.062.485 ; 53 ; 3.560.443 ; 14 ; 5.480.760 ; 88 ; 2.449.034 ; 299 ; 49.552.722 ; 11 ; 5.562.096 ; 25 ; 95.569.666 ; 36 ; 101.131.763 ; 335 ; 150.684.485 ;
59;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 10 ; 40.907.796 ; 9 ; 1.493.457 ; 15 ; 12.074.427 ; 33 ; 45.895.935 ; 67 ; 100.371.615 ; 6 ; 2.374.210 ; 12 ; 42.835.680 ; 18 ; 45.209.889 ; 85 ; 145.581.504 ;
60;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 22 ; 19.759.858 ; 22 ; 21.501.346 ; 18 ; 4.675.834 ; 65 ; 1.583.364 ; 127 ; 47.520.402 ; 10 ; 32.075.952 ; 16 ; 63.078.122 ; 26 ; 95.154.074 ; 153 ; 142.674.476 ;
61;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 3 ; 95.894 ; 67 ; 1.565.556 ; 333 ; 32.696.178 ; 1.921 ; 59.665.690 ; 2.324 ; 94.023.319 ; 661 ; 37.322.858 ; 23 ; 6.532.945 ; 684 ; 43.855.804 ; 3.008 ; 137.879.123 ;
62;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 13.800 ; 42.715.820 ; 21.958 ; 62.675.141 ; 35.758 ; 105.390.961 ; 100 ; 26.624.244 ; 330 ; 5.126.005 ; 430 ; 31.750.249 ; 36.188 ; 137.141.209 ;
63;36.658.769;BANCO XCMG BRASIL S.A.;;; 9 ; 15.267.725 ; 1 ; 50.000.000 ; 11 ; 52.366.481 ; 21 ; 117.634.206 ; 10 ; 17.638.415 ;;; 10 ; 17.638.415 ; 31 ; 135.272.621 ;
64;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 131 ; 3.216.988 ; 967 ; 28.248.158 ; 650 ; 12.048.341 ; 1.406 ; 19.857.639 ; 3.154 ; 63.371.126 ; 667 ; 50.084.365 ; 67 ; 17.264.923 ; 734 ; 67.349.288 ; 3.888 ; 130.720.414 ;
65;45.246.410;BANCO GENIAL S.A.; 11 ; 750.776 ; 18 ; 1.993.379 ; 249 ; 7.911.330 ; 323 ; 60.923.981 ; 601 ; 71.579.466 ; 25 ; 55.719.478 ; 3 ; 1.804.198 ; 28 ; 57.523.676 ; 629 ; 129.103.142 ;
66;00.416.968;BANCO INTER S.A.; 23 ; 2.464.528 ; 4 ; 52.014 ; 10.829 ; 57.829.772 ; 12.801 ; 27.093.354 ; 23.657 ; 87.439.668 ; 10 ; 1.138.951 ; 17 ; 38.260.720 ; 27 ; 39.399.671 ; 23.684 ; 126.839.339 ;
67;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 150 ; 3.189.533 ; 1.329 ; 38.399.599 ; 383 ; 6.097.283 ; 1.250 ; 14.052.153 ; 3.112 ; 61.738.567 ; 536 ; 48.338.498 ; 58 ; 4.945.208 ; 594 ; 53.283.706 ; 3.706 ; 115.022.274 ;
68;30.723.886;BANCO MODAL S.A.; 8 ; 795.091 ; 21 ; 1.122.216 ; 124 ; 46.971.312 ; 131 ; 30.235.555 ; 284 ; 79.124.174 ; 3 ; 8.004.437 ; 6 ; 21.537.902 ; 9 ; 29.542.339 ; 293 ; 108.666.513 ;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 108 ; 2.001.788 ; 796 ; 18.058.734 ; 2.700 ; 11.294.852 ; 3.162 ; 22.625.061 ; 6.766 ; 53.980.435 ; 3.655 ; 40.406.676 ; 434 ; 12.839.983 ; 4.089 ; 53.246.659 ; 10.855 ; 107.227.094 ;
70;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 4 ; 7.039.425 ; 40 ; 25.247.783 ; 56 ; 1.465.665 ; 127 ; 14.117.132 ; 227 ; 47.870.006 ; 66 ; 38.444.144 ; 10 ; 7.568.492 ; 76 ; 46.012.635 ; 303 ; 93.882.641 ;
71;62.144.175;BANCO PINE S.A.; 24 ; 19.335.631 ; 191 ; 45.727.404 ; 7 ; 1.210.916 ; 44 ; 3.470.126 ; 266 ; 69.744.077 ; 5 ; 20.209.000 ; 1 ; 26.000 ; 6 ; 20.235.000 ; 272 ; 89.979.077 ;
72;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 135 ; 3.928.464 ; 922 ; 29.705.306 ; 522 ; 7.407.228 ; 557 ; 7.127.146 ; 2.136 ; 48.168.144 ; 432 ; 32.782.516 ; 78 ; 7.205.140 ; 510 ; 39.987.656 ; 2.646 ; 88.155.800 ;
73;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 884 ; 9.446.776 ; 3.519 ; 38.202.799 ; 4.403 ; 47.649.576 ; 2.581 ; 32.115.192 ; 990 ; 3.288.195 ; 3.571 ; 35.403.387 ; 7.974 ; 83.052.963 ;
74;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 38 ; 8.417.120 ; 21 ; 27.665.829 ; 20 ; 347.636 ; 31 ; 169.162 ; 110 ; 36.599.747 ; 11 ; 32.575.000 ; 15 ; 13.325.000 ; 26 ; 45.900.000 ; 136 ; 82.499.747 ;
75;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 43 ; 1.072.648 ; 324 ; 5.633.721 ; 1.787 ; 15.333.700 ; 2.954 ; 30.649.672 ; 5.108 ; 52.689.740 ; 1.022 ; 23.300.874 ; 58 ; 3.556.673 ; 1.080 ; 26.857.547 ; 6.188 ; 79.547.287 ;
76;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 21 ; 25.224.079 ; 56 ; 10.347.372 ; 55 ; 380.971 ; 101 ; 2.815.470 ; 233 ; 38.767.892 ; 41 ; 12.895.406 ; 19 ; 25.473.437 ; 60 ; 38.368.843 ; 293 ; 77.136.735 ;
77;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 5 ; 22.626.584 ; 9 ; 4.812.907 ; 1 ; 79.322 ; 36 ; 21.161.936 ; 51 ; 48.680.749 ;;; 1 ; 20.000.000 ; 1 ; 20.000.000 ; 52 ; 68.680.749 ;
78;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 31 ; 838.020 ; 719 ; 24.588.294 ; 214 ; 2.407.691 ; 639 ; 5.548.249 ; 1.603 ; 33.382.254 ; 1.031 ; 29.594.221 ; 153 ; 2.702.709 ; 1.184 ; 32.296.931 ; 2.787 ; 65.679.185 ;
79;59.118.133;BANCO LUSO BRASILEIRO S.A.; 63 ; 7.968.117 ; 154 ; 15.600.594 ; 29 ; 4.765.687 ; 158 ; 3.001.215 ; 404 ; 31.335.614 ; 188 ; 19.053.177 ; 85 ; 13.186.245 ; 273 ; 32.239.422 ; 677 ; 63.575.036 ;
80;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 23 ; 16.613.130 ; 12 ; 15.612.040 ; 35 ; 32.225.170 ; 5 ; 14.285.000 ; 8 ; 15.849.870 ; 13 ; 30.134.870 ; 48 ; 62.360.040 ;
81;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 2 ; 50.102 ; 73 ; 1.522.155 ; 583 ; 3.916.236 ; 1.276 ; 9.899.942 ; 1.934 ; 15.388.435 ; 1.408 ; 25.642.125 ; 88 ; 17.845.525 ; 1.496 ; 43.487.649 ; 3.430 ; 58.876.084 ;
